"id","name","url","status"
"209","California Golden Bears","https://www.tickpick.com/ncaa-football/california-golden-bears-football-tickets/","Done"
"190","Nate Bargatze","https://www.tickpick.com/comedy/nate-bargatze-tickets/","Done"
"210","Clemson Tigers","https://www.tickpick.com/ncaa-football/clemson-tigers-football-tickets/","Done"
"211","Duke Blue Devils","https://www.tickpick.com/ncaa-football/duke-blue-devils-football-tickets/","Done"
"201","Radio City Christmas Spectacular","https://www.tickpick.com/theater/radio-city-christmas-spectacular-tickets/","Done"
"193","A Beautiful Noise: Music of Neil Diamond","https://www.tickpick.com/theater/a-beautiful-noise-music-of-neil-diamond-tickets/","Done"
"206","The Phantom Of The Opera","https://www.tickpick.com/theater/the-phantom-of-the-opera-tickets/","Done"
"213","Georgia Tech Yellow Jackets","https://www.tickpick.com/ncaa-football/georgia-tech-yellow-jackets-football-tickets/","Done"
"214","Louisville Cardinals","https://www.tickpick.com/ncaa-football/louisville-cardinals-football-tickets/","Done"
"215","Miami Hurricanes","https://www.tickpick.com/ncaa-football/miami-hurricanes-football-tickets/","Done"
"216","North Carolina State Wolfpack","https://www.tickpick.com/ncaa-football/north-carolina-state-wolfpack-football-tickets/","Done"
"217","North Carolina Tar Heels","https://www.tickpick.com/ncaa-football/north-carolina-tar-heels-football-tickets/","Done"
"219","SMU Mustangs","https://www.tickpick.com/ncaa-football/smu-mustangs-football-tickets/","Done"
"218","Pittsburgh Panthers","https://www.tickpick.com/ncaa-football/pittsburgh-panthers-football-tickets/","Done"
"220","Stanford Cardinal","https://www.tickpick.com/ncaa-football/stanford-cardinal-football-tickets/","Done"
"221","Syracuse Orange","https://www.tickpick.com/ncaa-football/syracuse-orange-football-tickets/","Done"
"222","Virginia Cavaliers","https://www.tickpick.com/ncaa-football/virginia-cavaliers-football-tickets/","Done"
"203","The Book Of Mormon","https://www.tickpick.com/theater/the-book-of-mormon-tickets/","Done"
"223","Virginia Tech Hokies","https://www.tickpick.com/ncaa-football/virginia-tech-hokies-football-tickets/","Done"
"225","Illinois Fighting Illini","https://www.tickpick.com/ncaa-football/illinois-fighting-illini-football-tickets/","Done"
"224","Wake Forest Demon Deacons","https://www.tickpick.com/ncaa-football/wake-forest-demon-deacons-football-tickets/","Done"
"226","Indiana Hoosiers","https://www.tickpick.com/ncaa-football/indiana-hoosiers-football-tickets/","Done"
"227","Iowa Hawkeyes","https://www.tickpick.com/ncaa-football/iowa-hawkeyes-football-tickets/","Done"
"228","Maryland Terrapins","https://www.tickpick.com/ncaa-football/maryland-terrapins-football-tickets/","Done"
"229","Michigan State Spartans","https://www.tickpick.com/ncaa-football/michigan-state-spartans-football-tickets/","Done"
"230","Michigan Wolverines","https://www.tickpick.com/ncaa-football/michigan-wolverines-football-tickets/","Done"
"231","Minnesota Golden Gophers","https://www.tickpick.com/ncaa-football/minnesota-golden-gophers-football-tickets/","Done"
"232","Nebraska Cornhuskers","https://www.tickpick.com/ncaa-football/nebraska-cornhuskers-football-tickets/","Done"
"234","Ohio State Buckeyes","https://www.tickpick.com/ncaa-football/ohio-state-buckeyes-football-tickets/","Done"
"235","Oregon Ducks","https://www.tickpick.com/ncaa-football/oregon-ducks-football-tickets/","Done"
"237","Purdue Boilermakers","https://www.tickpick.com/ncaa-football/purdue-boilermakers-football-tickets/","Done"
"238","Rutgers Scarlet Knights","https://www.tickpick.com/ncaa-football/rutgers-scarlet-knights-football-tickets/","Done"
"239","UCLA Bruins","https://www.tickpick.com/ncaa-football/ucla-bruins-football-tickets/","Done"
"240","USC Trojans","https://www.tickpick.com/ncaa-football/usc-trojans-football-tickets/","Done"
"241","Washington Huskies","https://www.tickpick.com/ncaa-football/washington-huskies-football-tickets/","Done"
"242","Wisconsin Badgers","https://www.tickpick.com/ncaa-football/wisconsin-badgers-football-tickets/","Done"
"243","Alabama Crimson Tide","https://www.tickpick.com/ncaa-football/alabama-crimson-tide-football-tickets/","Done"
"245","Auburn Tigers","https://www.tickpick.com/ncaa-football/auburn-tigers-football-tickets/","Done"
"244","Arkansas Razorbacks","https://www.tickpick.com/ncaa-football/arkansas-razorbacks-football-tickets/","Done"
"246","Florida Gators","https://www.tickpick.com/ncaa-football/florida-gators-football-tickets/","Done"
"247","Georgia Bulldogs","https://www.tickpick.com/ncaa-football/georgia-bulldogs-football-tickets/","Done"
"248","Kentucky Wildcats","https://www.tickpick.com/ncaa-football/kentucky-wildcats-football-tickets/","Done"
"250","Mississippi Rebels","https://www.tickpick.com/ncaa-football/mississippi-rebels-football-tickets/","Done"
"249","LSU Tigers","https://www.tickpick.com/ncaa-football/lsu-tigers-football-tickets/","Done"
"251","Mississippi State Bulldogs","https://www.tickpick.com/ncaa-football/mississippi-state-bulldogs-football-tickets/","Done"
"252","Missouri Tigers","https://www.tickpick.com/ncaa-football/missouri-tigers-football-tickets/","Done"
"253","Oklahoma Sooners","https://www.tickpick.com/ncaa-football/oklahoma-sooners-football-tickets/","Done"
"254","South Carolina Gamecocks","https://www.tickpick.com/ncaa-football/south-carolina-gamecocks-football-tickets/","Done"
"255","Tennessee Volunteers","https://www.tickpick.com/ncaa-football/tennessee-volunteers-football-tickets/","Done"
"256","Texas A&M Aggies","https://www.tickpick.com/ncaa-football/texas-am-aggies-football-tickets/","Done"
"257","Texas Longhorns","https://www.tickpick.com/ncaa-football/texas-longhorns-football-tickets/","Done"
"258","Vanderbilt Commodores","https://www.tickpick.com/ncaa-football/vanderbilt-commodores-football-tickets/","Done"
"259","Arizona State Sun Devils","https://www.tickpick.com/ncaa-football/arizona-state-sun-devils-football-tickets/","Done"
"260","Arizona Wildcats","https://www.tickpick.com/ncaa-football/arizona-wildcats-football-tickets/","Done"
"261","Baylor Bears","https://www.tickpick.com/ncaa-football/baylor-bears-football-tickets/","Done"
"262","BYU Cougars","https://www.tickpick.com/ncaa-football/byu-cougars-football-tickets/","Done"
"264","Colorado Buffaloes","https://www.tickpick.com/ncaa-football/colorado-buffaloes-football-tickets/","Done"
"265","Houston Cougars","https://www.tickpick.com/ncaa-football/houston-cougars-football-tickets/","Done"
"266","Iowa State Cyclones","https://www.tickpick.com/ncaa-football/iowa-state-cyclones-football-tickets/","Done"
"267","Kansas Jayhawks","https://www.tickpick.com/ncaa-football/kansas-jayhawks-football-tickets/","Done"
"268","Kansas State Wildcats","https://www.tickpick.com/ncaa-football/kansas-state-wildcats-football-tickets/","Done"
"269","Oklahoma State Cowboys","https://www.tickpick.com/ncaa-football/oklahoma-state-cowboys-football-tickets/","Done"
"271","Texas Tech Red Raiders","https://www.tickpick.com/ncaa-football/texas-tech-red-raiders-football-tickets/","Done"
"273","Utah Utes","https://www.tickpick.com/ncaa-football/utah-utes-football-tickets/","Done"
"274","West Virginia Mountaineers","https://www.tickpick.com/ncaa-football/west-virginia-mountaineers-football-tickets/","Done"
"277","Clemson Tigers","https://www.tickpick.com/ncaa-basketball/clemson-tigers-basketball-tickets/","Done"
"279","Florida State Seminoles","https://www.tickpick.com/ncaa-basketball/florida-state-seminoles-basketball-tickets/","Done"
"276","California Golden Bears","https://www.tickpick.com/ncaa-basketball/california-golden-bears-basketball-tickets/","Done"
"280","Georgia Tech Yellow Jackets","https://www.tickpick.com/ncaa-basketball/georgia-tech-yellow-jackets-basketball-tickets/","Done"
"282","Miami Hurricanes","https://www.tickpick.com/ncaa-basketball/miami-hurricanes-basketball-tickets/","Done"
"284","North Carolina Tar Heels","https://www.tickpick.com/ncaa-basketball/north-carolina-tar-heels-basketball-tickets/","Done"
"287","SMU Mustangs","https://www.tickpick.com/ncaa-basketball/smu-mustangs-basketball-tickets/","Done"
"289","Syracuse Orange","https://www.tickpick.com/ncaa-basketball/syracuse-orange-basketball-tickets/","Done"
"291","Virginia Tech Hokies","https://www.tickpick.com/ncaa-basketball/virginia-tech-hokies-basketball-tickets/","Done"
"290","Virginia Cavaliers","https://www.tickpick.com/ncaa-basketball/virginia-cavaliers-basketball-tickets/","Done"
"293","Arizona State Sun Devils","https://www.tickpick.com/ncaa-basketball/arizona-state-sun-devils-basketball-tickets/","Done"
"294","Arizona Wildcats","https://www.tickpick.com/ncaa-basketball/arizona-wildcats-basketball-tickets/","Done"
"297","Cincinnati Bearcats","https://www.tickpick.com/ncaa-basketball/cincinnati-bearcats-basketball-tickets/","Done"
"295","Baylor Bears","https://www.tickpick.com/ncaa-basketball/baylor-bears-basketball-tickets/","Done"
"298","Colorado Buffaloes","https://www.tickpick.com/ncaa-basketball/colorado-buffaloes-basketball-tickets/","Done"
"296","BYU Cougars","https://www.tickpick.com/ncaa-basketball/byu-cougars-basketball-tickets/","Done"
"300","Iowa State Cyclones","https://www.tickpick.com/ncaa-basketball/iowa-state-cyclones-basketball-tickets/","Done"
"299","Houston Cougars","https://www.tickpick.com/ncaa-basketball/houston-cougars-basketball-tickets/","Done"
"302","Kansas State Wildcats","https://www.tickpick.com/ncaa-basketball/kansas-state-wildcats-basketball-tickets/","Done"
"303","Oklahoma State Cowboys","https://www.tickpick.com/ncaa-basketball/oklahoma-state-cowboys-basketball-tickets/","Done"
"304","TCU Horned Frogs","https://www.tickpick.com/ncaa-basketball/tcu-horned-frogs-basketball-tickets/","Done"
"301","Kansas Jayhawks","https://www.tickpick.com/ncaa-basketball/kansas-jayhawks-basketball-tickets/","Done"
"305","Texas Tech Red Raiders","https://www.tickpick.com/ncaa-basketball/texas-tech-red-raiders-basketball-tickets/","Done"
"306","UCF Knights","https://www.tickpick.com/ncaa-basketball/ucf-knights-basketball-tickets/","Done"
"307","Utah Utes","https://www.tickpick.com/ncaa-basketball/utah-utes-basketball-tickets/","Done"
"308","West Virginia Mountaineers","https://www.tickpick.com/ncaa-basketball/west-virginia-mountaineers-basketball-tickets/","Done"
"310","Indiana Hoosiers","https://www.tickpick.com/ncaa-basketball/indiana-hoosiers-basketball-tickets/","Done"
"311","Iowa Hawkeyes","https://www.tickpick.com/ncaa-basketball/iowa-hawkeyes-basketball-tickets/","Done"
"312","Maryland Terrapins","https://www.tickpick.com/ncaa-basketball/maryland-terrapins-basketball-tickets/","Done"
"315","Minnesota Golden Gophers","https://www.tickpick.com/ncaa-basketball/minnesota-golden-gophers-basketball-tickets/","Done"
"313","Michigan State Spartans","https://www.tickpick.com/ncaa-basketball/michigan-state-spartans-basketball-tickets/","Done"
"314","Michigan Wolverines","https://www.tickpick.com/ncaa-basketball/michigan-wolverines-basketball-tickets/","Done"
"319","Oregon Ducks","https://www.tickpick.com/ncaa-basketball/oregon-ducks-basketball-tickets/","Done"
"316","Nebraska Cornhuskers","https://www.tickpick.com/ncaa-basketball/nebraska-cornhuskers-basketball-tickets/","Done"
"317","Northwestern Wildcats","https://www.tickpick.com/ncaa-basketball/northwestern-wildcats-basketball-tickets/","Done"
"320","Penn State Nittany Lions","https://www.tickpick.com/ncaa-basketball/penn-state-nittany-lions-basketball-tickets/","Done"
"318","Ohio State Buckeyes","https://www.tickpick.com/ncaa-basketball/ohio-state-buckeyes-basketball-tickets/","Done"
"323","UCLA Bruins","https://www.tickpick.com/ncaa-basketball/ucla-bruins-basketball-tickets/","Done"
"322","Rutgers Scarlet Knights","https://www.tickpick.com/ncaa-basketball/rutgers-scarlet-knights-basketball-tickets/","Done"
"321","Purdue Boilermakers","https://www.tickpick.com/ncaa-basketball/purdue-boilermakers-basketball-tickets/","Done"
"325","Washington Huskies","https://www.tickpick.com/ncaa-basketball/washington-huskies-basketball-tickets/","Done"
"324","USC Trojans","https://www.tickpick.com/ncaa-basketball/usc-trojans-basketball-tickets/","Done"
"333","LSU Tigers","https://www.tickpick.com/ncaa-basketball/lsu-tigers-basketball-tickets/","Done"
"335","Mississippi State Bulldogs","https://www.tickpick.com/ncaa-basketball/mississippi-state-bulldogs-basketball-tickets/","Done"
"337","Oklahoma Sooners","https://www.tickpick.com/ncaa-basketball/oklahoma-sooners-basketball-tickets/","Done"
"340","Texas A&M Aggies","https://www.tickpick.com/ncaa-basketball/texas-am-aggies-basketball-tickets/","Done"
"339","Tennessee Volunteers","https://www.tickpick.com/ncaa-basketball/tennessee-volunteers-basketball-tickets/","Done"
"342","Vanderbilt Commodores","https://www.tickpick.com/ncaa-basketball/vanderbilt-commodores-basketball-tickets/","Done"
"341","Texas Longhorns","https://www.tickpick.com/ncaa-basketball/texas-longhorns-basketball-tickets/","Done"
"345","DePaul Blue Demons","https://www.tickpick.com/ncaa-basketball/depaul-blue-demons-basketball-tickets/","Done"
"344","Creighton Bluejays","https://www.tickpick.com/ncaa-basketball/creighton-bluejays-basketball-tickets/","Done"
"343","Butler Bulldogs","https://www.tickpick.com/ncaa-basketball/butler-bulldogs-basketball-tickets/","Done"
"351","UConn Huskies","https://www.tickpick.com/ncaa-basketball/uconn-huskies-basketball-tickets/","Done"
"346","Georgetown Hoyas","https://www.tickpick.com/ncaa-basketball/georgetown-hoyas-basketball-tickets/","Done"
"347","Marquette Golden Eagles","https://www.tickpick.com/ncaa-basketball/marquette-golden-eagles-basketball-tickets/","Done"
"356","NCAA Womens Basketball Tournament","https://www.tickpick.com/ncaa-basketball/ncaa-womens-basketball-tournament-tickets/","Done"
"349","Seton Hall Pirates","https://www.tickpick.com/ncaa-basketball/seton-hall-pirates-basketball-tickets/","Done"
"355","NCAA Men's Final Four","https://www.tickpick.com/ncaa-basketball/ncaa-mens-final-four-tickets/","Done"
"350","St. Johns Red Storm","https://www.tickpick.com/ncaa-basketball/st-johns-red-storm-basketball-tickets/","Done"
"353","Xavier Musketeers","https://www.tickpick.com/ncaa-basketball/xavier-musketeers-basketball-tickets/","Done"
"358","Aftershock Festival","https://www.tickpick.com/concerts/aftershock-festival-tickets/","Done"
"352","Villanova Wildcats","https://www.tickpick.com/ncaa-basketball/villanova-wildcats-basketball-tickets/","Done"
"357","NCAA Womens Final Four","https://www.tickpick.com/college/ncaa-womens-final-four-tickets/","Done"
"361","Welcome To Rockville","https://www.tickpick.com/concerts/welcome-to-rockville-tickets/","Done"
"354","NCAA Men's Basketball Tournament","https://www.tickpick.com/college/ncaa-mens-basketball-tournament-tickets/","Done"
"362","Austin City Limits Music Festival","https://www.tickpick.com/concerts/austin-city-limits-music-festival-tickets/","Done"
"363","Bonnaroo","https://www.tickpick.com/concerts/bonnaroo-tickets/","Done"
"365","Coachella","https://www.tickpick.com/concerts/coachella-tickets/","Done"
"381","Electric Daisy Carnival","https://www.tickpick.com/concerts/electric-daisy-carnival-tickets/","Done"
"418","Charlotte FC","https://www.tickpick.com/mls/charlotte-fc-tickets/","Done"
"419","Chicago Fire FC","https://www.tickpick.com/mls/chicago-fire-fc-tickets/","Done"
"420","Columbus Crew","https://www.tickpick.com/mls/columbus-crew-tickets/","Done"
"421","D.C. United","https://www.tickpick.com/mls/d-c-united-tickets/","Done"
"422","FC Cincinnati","https://www.tickpick.com/mls/fc-cincinnati-tickets/","Done"
"426","New York City FC","https://www.tickpick.com/mls/new-york-city-fc-tickets/","Done"
"427","New York Red Bulls","https://www.tickpick.com/mls/new-york-red-bulls-tickets/","Done"
"425","New England Revolution","https://www.tickpick.com/mls/new-england-revolution-tickets/","Done"
"428","Orlando City SC","https://www.tickpick.com/mls/orlando-city-sc-tickets/","Done"
"431","Austin FC","https://www.tickpick.com/mls/austin-fc-tickets/","Done"
"429","Philadelphia Union","https://www.tickpick.com/mls/philadelphia-union-tickets/","Done"
"430","Toronto FC","https://www.tickpick.com/mls/toronto-fc-tickets/","Done"
"433","FC Dallas","https://www.tickpick.com/mls/fc-dallas-tickets/","Done"
"434","Houston Dynamo FC","https://www.tickpick.com/mls/houston-dynamo-fc-tickets/","Done"
"435","LA Galaxy","https://www.tickpick.com/mls/la-galaxy-tickets/","Done"
"436","Los Angeles FC","https://www.tickpick.com/mls/los-angeles-fc-tickets/","Done"
"438","Portland Timbers","https://www.tickpick.com/mls/portland-timbers-tickets/","Done"
"440","San Diego FC","https://www.tickpick.com/mls/san-diego-fc-tickets/","Done"
"439","Real Salt Lake","https://www.tickpick.com/mls/real-salt-lake-tickets/","Done"
"441","San Jose Earthquakes","https://www.tickpick.com/mls/san-jose-earthquakes-tickets/","Done"
"443","Sporting Kansas City","https://www.tickpick.com/mls/sporting-kansas-city-tickets/","Done"
"442","Seattle Sounders FC","https://www.tickpick.com/mls/seattle-sounders-fc-tickets/","Done"
"444","St. Louis City SC","https://www.tickpick.com/mls/st-louis-city-sc-tickets/","Done"
"445","Vancouver Whitecaps FC","https://www.tickpick.com/mls/vancouver-whitecaps-fc-tickets/","Done"
"483","North Carolina Courage","https://www.tickpick.com/soccer/north-carolina-courage-tickets/","Done"
"484","Paraguay","https://www.tickpick.com/soccer/paraguay-tickets/","Done"
"486","San Diego Wave FC","https://www.tickpick.com/soccer/san-diego-wave-fc-tickets/","Done"
"487","Seattle Reign FC","https://www.tickpick.com/soccer/seattle-reign-fc-tickets/","Done"
"488","Team USA - Soccer","https://www.tickpick.com/soccer/team-usa-soccer-tickets/","Done"
"490","Uruguay","https://www.tickpick.com/soccer/uruguay-tickets/","Done"
"492","Venezuela","https://www.tickpick.com/soccer/venezuela-tickets/","Done"
"491","USA Soccer","https://www.tickpick.com/soccer/usa-soccer-tickets/","Done"
"494","World Cup Final","https://www.tickpick.com/soccer/world-cup-final-tickets/","Done"
"497","WWE: NXT Live","https://www.tickpick.com/wrestling/wwe-nxt-live-tickets/","Done"
"498","WWE: Raw","https://www.tickpick.com/wrestling/wwe-raw-tickets/","Done"
"499","WWE: Smackdown","https://www.tickpick.com/wrestling/wwe-smackdown-tickets/","Done"
"500","WrestleMania","https://www.tickpick.com/wrestling/wrestlemania-tickets/","Done"
"501","WWE: Summerslam","https://www.tickpick.com/wrestling/wwe-summerslam-tickets/","Done"
"504","Masters Golf Tournament","https://www.tickpick.com/pga/masters-golf-tournament-tickets/","Done"
"502","CME Group LPGA Tour Championship","https://www.tickpick.com/golf/cme-group-lpga-tour-championship-tickets/","Done"
"505","PGA Championship","https://www.tickpick.com/pga/pga-championship-tickets/","Done"
"522","US Open Tennis Championships","https://www.tickpick.com/tennis/us-open-tennis-championships-tickets/","New"
"63","Utah Mammoth","https://www.tickpick.com/nhl/utah-mammoth-tickets/","New"
"125","Miami Dolphins","https://www.tickpick.com/nfl/miami-dolphins-tickets/","New"
"4","Boston Red Sox","https://www.tickpick.com/mlb/boston-red-sox-tickets/","New"
"199","Harry Potter and The Cursed Child","https://www.tickpick.com/theater/harry-potter-and-the-cursed-child-tickets/","New"
"348","Providence Friars","https://www.tickpick.com/ncaa-basketball/providence-friars-basketball-tickets/","New"
"283","North Carolina State Wolfpack","https://www.tickpick.com/ncaa-basketball/north-carolina-state-wolfpack-basketball-tickets/","New"
"281","Louisville Cardinals","https://www.tickpick.com/ncaa-basketball/louisville-cardinals-basketball-tickets/","New"
"286","Pittsburgh Panthers","https://www.tickpick.com/ncaa-basketball/pittsburgh-panthers-basketball-tickets/","New"
"288","Stanford Cardinal","https://www.tickpick.com/ncaa-basketball/stanford-cardinal-basketball-tickets/","New"
"292","Wake Forest Demon Deacons","https://www.tickpick.com/ncaa-basketball/wake-forest-demon-deacons-basketball-tickets/","New"
"204","The Lion King","https://www.tickpick.com/theater/the-lion-king-tickets/","New"
"424","Nashville SC","https://www.tickpick.com/mls/nashville-sc-tickets/","New"
"506","Senior PGA Championship","https://www.tickpick.com/pga/senior-pga-championship-tickets/","Done"
"507","US Open Golf","https://www.tickpick.com/pga/us-open-golf-tickets/","Done"
"508","BMW Championship","https://www.tickpick.com/pga/bmw-championship-tickets/","Done"
"510","Genesis Invitational","https://www.tickpick.com/pga/genesis-invitational-tickets/","Done"
"509","Chevron Championship","https://www.tickpick.com/golf/chevron-championship-tickets/","Done"
"511","KPMG Women's PGA Championship","https://www.tickpick.com/golf/kpmg-womens-pga-championship-tickets/","Done"
"516","The Players Championship","https://www.tickpick.com/pga/the-players-championship-tickets/","Done"
"517","The Tour Championship","https://www.tickpick.com/pga/the-tour-championship-tickets/","Done"
"518","U.S. Women's Open Golf","https://www.tickpick.com/golf/u-s-womens-open-golf-tickets/","Done"
"519","WM Phoenix Open","https://www.tickpick.com/pga/wm-phoenix-open-tickets/","Done"
"558","Islam Makhachev","https://www.tickpick.com/mixed-martial-arts/islam-makhachev-tickets/","Done"
"512","LPGA Tour","https://www.tickpick.com/golf/lpga-tour-tickets/","Done"
"559","Jack Della Maddalena","https://www.tickpick.com/mixed-martial-arts/jack-della-maddalena-tickets/","Done"
"560","Jiri Prochazka","https://www.tickpick.com/mixed-martial-arts/jiri-prochazka-tickets/","Done"
"561","Khalil Rountree Jr","https://www.tickpick.com/mixed-martial-arts/khalil-rountree-jr-tickets/","Done"
"562","Magomed Ankalaev","https://www.tickpick.com/mixed-martial-arts/magomed-ankalaev-tickets/","Done"
"563","Merab Dvalishvili","https://www.tickpick.com/mixed-martial-arts/merab-dvalishvili-tickets/","Done"
"565","UFC 320","https://www.tickpick.com/mixed-martial-arts/ufc-320-tickets/","Done"
"564","UFC - Ultimate Fighting Championship","https://www.tickpick.com/mixed-martial-arts/ufc-ultimate-fighting-championship-tickets/","Done"
"566","UFC 322","https://www.tickpick.com/mixed-martial-arts/ufc-322-tickets/","Done"
"568","Valentina Shevchenko","https://www.tickpick.com/mixed-martial-arts/valentina-shevchenko-tickets/","Done"
"569","Zhang Weili","https://www.tickpick.com/mixed-martial-arts/zhang-weili-tickets/","Done"
"567","UFC Fight Night","https://www.tickpick.com/mixed-martial-arts/ufc-fight-night-tickets/","Done"
"570","Canadian Grand Prix","https://www.tickpick.com/racing/canadian-grand-prix-tickets/","Done"
"571","Las Vegas Grand Prix","https://www.tickpick.com/racing/las-vegas-grand-prix-tickets/","Done"
"573","Miami Grand Prix","https://www.tickpick.com/racing/miami-grand-prix-tickets/","Done"
"574","US Grand Prix","https://www.tickpick.com/racing/us-grand-prix-tickets/","Done"
"575","Daytona 500","https://www.tickpick.com/nascar/daytona-500-tickets/","Done"
"577","NASCAR All-Star Race","https://www.tickpick.com/nascar/nascar-all-star-race-tickets/","Done"
"580","NASCAR Xfinity Series","https://www.tickpick.com/nascar/nascar-xfinity-series-tickets/","Done"
"285","Notre Dame Fighting Irish","https://www.tickpick.com/ncaa-basketball/notre-dame-fighting-irish-basketball-tickets/","Done"
"576","Monster Energy NASCAR Cup Series","https://www.tickpick.com/nascar/monster-energy-nascar-cup-series-tickets/","Done"
"327","Alabama Crimson Tide","https://www.tickpick.com/ncaa-basketball/alabama-crimson-tide-basketball-tickets/","Done"
"372","New Orleans Jazz And Heritage Festival","https://www.tickpick.com/concerts/new-orleans-jazz-and-heritage-festival-tickets/","Done"
"423","Inter Miami CF","https://www.tickpick.com/mls/inter-miami-cf-tickets/","Done"
"437","Minnesota United FC","https://www.tickpick.com/mls/minnesota-united-fc-tickets/","Done"
"66","Washington Capitals","https://www.tickpick.com/nhl/washington-capitals-tickets/","Done"
"514","PGA Tour","https://www.tickpick.com/pga/pga-tour-tickets/","Done"
"481","Mexico National Football Team","https://www.tickpick.com/soccer/mexico-national-football-team-tickets/","Done"
"64","Vancouver Canucks","https://www.tickpick.com/nhl/vancouver-canucks-tickets/","Done"
"196","Disney On Ice: Jump In!","https://www.tickpick.com/theater/disney-on-ice-jump-in!-tickets/","Done"
"526","Delray Beach Open","https://www.tickpick.com/tennis/delray-beach-open-tickets/","Done"
"29","Toronto Blue Jays","https://www.tickpick.com/mlb/toronto-blue-jays-tickets/","Done"
